id,index,region,city,settlement,okato,oktmo,fias,kladr,latitude,longitude,geoname,tax_office
164,143627,Московская область,город Волоколамск,деревня Красиково,46408000313,46708000413,b686ac03-f57e-475e-90da-a2d75222a7ce,5000006610600,55.959797,35.991325,472433,5017
165,143644,Московская область,город Волоколамск,деревня Красная Гора,46408000316,46708000416,b19334f9-5ac2-4db4-a9f5-57e532eef896,5000006610700,55.929278,35.728487,472433,5017
166,143604,Московская область,город Волоколамск,деревня Крюково,46408000319,46708000419,2443a638-917e-45f5-b3d2-13bd3fa3b04b,5000006610800,55.987286,35.888405,472433,5017
167,143600,Московская область,город Волоколамск,деревня Кузьминское,46408000322,46708000422,d5c1f91b-98d9-415c-b566-b4bd06f840c8,5000006610900,55.885351,35.937033,472433,5017
168,143600,Московская область,город Волоколамск,деревня Кузяево,46408000328,46708000428,ac90f820-14a0-4b53-9007-5446f7b22cd5,5000006622600,56.132664,36.183987,472433,5017
169,143600,Московская область,город Волоколамск,деревня Кукишево,46408000331,46708000431,ad66e656-1d3c-417a-bb78-e965b079a14d,5000006606200,55.808083,35.883527,472433,5017
170,143627,Московская область,город Волоколамск,деревня Куликово,46408000334,46708000434,d1d4c21a-99bb-451e-af06-df8594ceb6ac,5000006611000,55.914004,36.034112,472433,5017
171,143615,Московская область,город Волоколамск,деревня Курбатово,46408000337,46708000437,c2c7ba74-5946-486c-8057-9de4fd31c498,5000006622800,56.234465,36.152115,472433,5017
172,143621,Московская область,город Волоколамск,деревня Курьяново,46408000340,46708000440,b8185bc2-3910-47dc-adf6-9ff39e51a2af,5000006616900,56.024939,35.730329,472433,5017
173,143642,Московская область,город Волоколамск,деревня Кусакино,46408000343,46708000443,1d1f8a0a-28a8-401a-a2ac-3d597ab9dce0,5000006611100,55.886706,35.69533,472433,5017
174,143650,Московская область,город Волоколамск,деревня Кутьино,46408000346,46708000446,70f5543d-d1e3-43aa-a88d-f89a581f85af,5000006618100,56.083948,36.243815,472433,5017
175,143642,Московская область,город Волоколамск,деревня Лазарево,46408000349,46708000449,047e89a6-f81a-4e31-b2df-af3cfc6d08a3,5000006611300,55.874026,35.736312,472433,5017
176,143623,Московская область,город Волоколамск,деревня Лапино,46408000352,46708000452,f6e173e8-d32f-4eef-92fe-e8545733b3cc,5000006606300,55.816662,35.749678,472433,5017
177,143626,Московская область,город Волоколамск,деревня Лисавино,46408000355,46708000455,98ca3845-4050-4999-8f3d-6fa7a6069341,5000006606400,55.790681,35.646085,472433,5017
178,143600,Московская область,город Волоколамск,деревня Литвиново,46408000358,46708000458,f4692ff9-80fd-495f-aa63-6c49f4bb8e79,5000006618300,56.059172,36.199842,472433,5017
179,143600,Московская область,город Волоколамск,деревня Лудина Гора,46408000361,46708000461,3c247414-1c96-4394-b120-064f1649d333,5000006616800,56.008128,35.905698,472433,5017
180,143623,Московская область,город Волоколамск,деревня Лукино,46408000364,46708000464,964241a6-e639-48c6-9af9-2f31778b8cfa,5000006606500,55.874602,35.863414,472433,5017
181,143600,Московская область,город Волоколамск,деревня Лысцево,46408000367,46708000467,f3184e25-806c-43a3-ba87-23227c6880c9,5000006618700,56.051024,36.091371,472433,5017
182,143641,Московская область,город Волоколамск,деревня Львово,46408000370,46708000470,1ab58be3-605d-439b-926b-643c1a9d40ac,5000006616700,56.10301,35.728254,472433,5017
183,143650,Московская область,город Волоколамск,деревня Любятино,46408000373,46708000473,d54f8efb-2817-4f2d-9179-5500e782b76b,5000006619100,56.094665,36.212679,472433,5017
184,143615,Московская область,город Волоколамск,деревня Макариха,46408000376,46708000476,6cbc2ed8-38bf-403e-b4f4-6913aa306ffe,5000006623000,56.264982,36.131876,472433,5017
185,143615,Московская область,город Волоколамск,деревня Малое Петровское,46408000379,46708000479,983bbf50-22b7-42e7-901d-76bc8a0d110b,5000006623200,56.132715,36.1458,472433,5017
186,143615,Московская область,город Волоколамск,деревня Малое Стромилово,46408000382,46708000482,06039e61-77c1-49e1-a78e-19b31d66e6fd,5000006623300,56.183999,36.076575,472433,5017
187,143632,Московская область,город Волоколамск,деревня Малое Сырково,46408000385,46708000485,87da2991-0fd9-4081-bcb4-8d29581a2702,5000006616500,56.151517,35.820834,472433,5017
188,143642,Московская область,город Волоколамск,деревня Малое Сытьково,46408000388,46708000488,88095a26-3db5-4fe3-b8d1-df72ae4f605d,5000006611400,55.853683,35.741324,472433,5017
189,143631,Московская область,город Волоколамск,деревня Масленниково,46408000391,46708000491,69e4e23a-1b38-4242-843e-6f9f0b1da403,5000006603200,56.118962,35.912534,472433,5017
190,143600,Московская область,город Волоколамск,деревня Матрёнино,46408000394,46708000494,cfd8b2ac-3c5e-4286-bca1-2d37a6a22ebe,5000006619700,55.988419,36.127851,472433,5017
191,143626,Московская область,город Волоколамск,деревня Медвёдки,46408000397,46708000497,c0f7152d-61dd-4c7b-8f0e-a15d3fc51a5f,5000006606600,55.766628,35.652633,472433,5017
192,143650,Московская область,город Волоколамск,деревня Медведково,46408000400,46708000500,ee88e392-0414-4053-a9d6-0e19f3979be9,5000006619300,56.103337,36.196824,472433,5017
193,143642,Московская область,город Волоколамск,деревня Милованье,46408000403,46708000503,3879b1fb-f296-4008-a595-8a33886bb4be,5000006611600,55.897685,35.860935,472433,5017
194,143616,Московская область,город Волоколамск,деревня Митино,46408000406,46708000506,dda23802-086a-4dfc-9954-82d614442ad9,5000006623500,56.154776,36.299681,472433,5017
195,143640,Московская область,город Волоколамск,деревня Михайловское,46408000409,46708000509,b7da7186-5dfb-47d9-91cf-5d6dfcfd9a7d,5000006616300,56.066103,35.851449,472433,5017
196,143600,Московская область,город Волоколамск,деревня Морозово,46408000412,46708000512,840d91dd-37d5-4e0a-b26b-fbf4e5da4ac5,5000006626500,56.141043,36.296057,472433,5017
197,143628,Московская область,город Волоколамск,деревня Муромцево,46408000418,46708000518,35f975f6-7b51-4345-95aa-9fd0c5e3366f,5000006600400,56.011429,35.988244,472433,5017
198,143632,Московская область,город Волоколамск,деревня Мусино,46408000421,46708000521,7f8ba301-074d-4d59-89d3-8c0aa7b052a0,5000006616200,56.167884,35.851269,472433,5017
199,143600,Московская область,город Волоколамск,деревня Мыканино,46408000424,46708000524,ba1a84e2-a8e3-4caa-9a30-90089581772b,5000006620400,56.035059,36.04782,472433,5017
200,143628,Московская область,город Волоколамск,деревня Нелидово,46408000427,46708000527,889bc510-f88a-4d85-afa4-227b8ff5bce8,5000006620500,55.985327,36.018607,472433,5017
201,143616,Московская область,город Волоколамск,деревня Нефедово,46408000430,46708000530,611d3be8-ff6f-4427-9e7e-002ef4280a90,5000006623700,56.147937,36.291533,472433,5017
202,143650,Московская область,город Волоколамск,деревня Никиты,46408000433,46708000533,51c13e20-5c1f-450a-bf1d-8fe866e163e6,5000006620700,56.064766,36.198773,472433,5017
203,143600,Московская область,город Волоколамск,деревня Никольское,46408000436,46708000536,52da5fe7-d5fd-48a6-b869-b0254367d3e2,5000006623800,56.135584,36.131067,472433,5017
204,143641,Московская область,город Волоколамск,деревня Новинки,46408000439,46708000539,3f736376-eacf-404a-92cf-6b8fe1b117a9,5000006616100,56.089955,35.738566,472433,5017
205,143626,Московская область,город Волоколамск,деревня Новоболычево,46408000445,46708000545,2f12f610-6bfd-4363-9d09-1929a228a9df,5000006606700,55.76487,35.729385,472433,5017
206,143623,Московская область,город Волоколамск,деревня Новоботово,46408000448,46708000548,26bbf1e0-d706-4083-ba2e-cd0a4f3f886a,5000006606800,55.846176,35.815855,472433,5017
